Tipo Agregado;Valor m2
Casa;29.89
Apartamento;42.86
Apartamento;16.0
Casa;18.18
Apartamento;22.37
Apartamento;45.98
Apartamento;39.47
Apartamento;47.3
Apartamento;32.89
Apartamento;39.0
Apartamento;25.86
Apartamento;45.0
Apartamento;33.33
Apartamento;50.0
Apartamento;39.13
Apartamento;22.13
Apartamento;30.88
Apartamento;29.85
Apartamento;31.82
Apartamento;22.22
Apartamento;26.09
Casa;17.86
Apartamento;43.14
Casa;14.17
Apartamento;24.39
Apartamento;18.12
Apartamento;63.16
Apartamento;55.17
Apartamento;48.72
Apartamento;26.0
Apartamento;37.78
Apartamento;15.09
Apartamento;43.75
Apartamento;56.12
Apartamento;58.82
Apartamento;36.0
Apartamento;15.29
Apartamento;41.43
Apartamento;85.0
Apartamento;36.54
Casa;13.75
Apartamento;19.72
Apartamento;50.0
Apartamento;21.36
Apartamento;30.0
Apartamento;31.79
Apartamento;25.0
Apartamento;33.33
Apartamento;30.77
Apartamento;29.94
Apartamento;40.0
Apartamento;15.0
Apartamento;52.83
Apartamento;23.57
Apartamento;78.31
Apartamento;25.0
Apartamento;61.29
Apartamento;42.86
Apartamento;50.0
Apartamento;24.62
Apartamento;13.27
Apartamento;33.33
Apartamento;28.89
Apartamento;28.04
Apartamento;52.0
Apartamento;53.66
Apartamento;63.29
Apartamento;31.87
Apartamento;12.54
Apartamento;37.88
Apartamento;60.24
Apartamento;24.44
Apartamento;34.0
Apartamento;34.12
Apartamento;20.0
Apartamento;52.17
Apartamento;33.33
Apartamento;11.78
Apartamento;19.55
Apartamento;42.37
Apartamento;35.62
Apartamento;8.98
Apartamento;44.44
Apartamento;26.36
Apartamento;123.08
Apartamento;23.33
Apartamento;53.33
Apartamento;12.0
Apartamento;66.67
Apartamento;22.22
Apartamento;50.0
Apartamento;66.0
Apartamento;14.29
Apartamento;16.22
Apartamento;66.67
Apartamento;21.33
Apartamento;35.86
Apartamento;21.43
Casa;15.83
Apartamento;83.33
Apartamento;40.51
Apartamento;79.2
Apartamento;43.06
Apartamento;26.0
Apartamento;14.04
Apartamento;70.59
Casa;20.0
Apartamento;23.53
Casa;23.53
Apartamento;57.43
Apartamento;38.46
Apartamento;60.0
Apartamento;19.51
Apartamento;44.12
Apartamento;35.17
Apartamento;22.86
Apartamento;37.5
Apartamento;33.33
Apartamento;23.33
Apartamento;46.43
Apartamento;32.73
Apartamento;111.11
Apartamento;13.85
Casa;10.49
Apartamento;17.5
Casa;44.25
Apartamento;23.86
Apartamento;126.92
Apartamento;61.54
Apartamento;13.89
Apartamento;41.18
Apartamento;22.22
Apartamento;19.35
Apartamento;16.0
Apartamento;10.46
Apartamento;76.92
Apartamento;28.12
Apartamento;37.33
Apartamento;88.24
Apartamento;20.83
Apartamento;10.81
Apartamento;11.25
Apartamento;25.45
Apartamento;16.47
Apartamento;31.82
Apartamento;33.33
Apartamento;25.1
Apartamento;21.11
Casa;14.0
Apartamento;27.78
Apartamento;36.99
Apartamento;49.95
Apartamento;86.21
Apartamento;32.43
Apartamento;24.39
Apartamento;37.5
Apartamento;46.67
Apartamento;40.0
Apartamento;28.05
Apartamento;62.5
Apartamento;23.08
Apartamento;34.48
Casa;25.0
Apartamento;15.71
Apartamento;32.08
Apartamento;35.19
Apartamento;22.47
Apartamento;17.0
Apartamento;23.64
Apartamento;32.69
Apartamento;5.04
Apartamento;28.09
Apartamento;41.1
Apartamento;33.91
Apartamento;51.5
Apartamento;26.09
Apartamento;23.21
Apartamento;18.63
Apartamento;17.98
Apartamento;24.59
Apartamento;25.0
Apartamento;28.12
Apartamento;56.36
Apartamento;35.4
Apartamento;50.0
Apartamento;42.86
Apartamento;19.84
Apartamento;16.0
Apartamento;25.68
Apartamento;56.0
Apartamento;25.24
Apartamento;10.42
Apartamento;44.07
Apartamento;13.24
Apartamento;64.0
Apartamento;13.33
Apartamento;15.81
Apartamento;51.48
Apartamento;20.38
Apartamento;31.25
Casa;21.05
Apartamento;28.46
Apartamento;37.5
Apartamento;34.52
Apartamento;36.67
Apartamento;49.09
Apartamento;26.61
Apartamento;30.42
Apartamento;13.0
Apartamento;57.14
Apartamento;24.12
Apartamento;73.33
Apartamento;24.55
Apartamento;21.15
Apartamento;54.5
Apartamento;11.24
Apartamento;25.45
Apartamento;26.67
Apartamento;64.29
Apartamento;14.58
Apartamento;11.11
Apartamento;61.11
Casa;7.39
Apartamento;19.0
Apartamento;47.37
Apartamento;19.23
Apartamento;36.14
Apartamento;16.25
Apartamento;26.25
Casa;21.25
Apartamento;22.86
Apartamento;25.0
Apartamento;66.67
Apartamento;15.65
Apartamento;13.56
Apartamento;17.5
Apartamento;62.5
Apartamento;21.82
Apartamento;46.0
Apartamento;26.32
Casa;20.0
Apartamento;46.43
Apartamento;48.57
Apartamento;60.0
Apartamento;47.22
Apartamento;42.17
Apartamento;34.74
Apartamento;46.73
Apartamento;30.0
Apartamento;43.85
Apartamento;25.97
Apartamento;26.04
Apartamento;12.9
Casa;10.71
Apartamento;23.08
Apartamento;29.85
Apartamento;28.57
Apartamento;25.6
Apartamento;24.44
Casa;63.64
Apartamento;50.42
Apartamento;10.67
Apartamento;37.5
Apartamento;17.14
Apartamento;31.25
Apartamento;18.87
Apartamento;28.75
Apartamento;30.0
Casa;33.78
Apartamento;126.0
Apartamento;9.09
Apartamento;25.56
Apartamento;51.85
Apartamento;11.9
Apartamento;55.1
Apartamento;76.0
Apartamento;26.32
Apartamento;38.03
Apartamento;25.8
Apartamento;29.41
Apartamento;21.88
Apartamento;20.25
Apartamento;23.36
Apartamento;31.79
Apartamento;14.71
Apartamento;16.92
Apartamento;24.55
Apartamento;36.92
Apartamento;29.0
Apartamento;75.47
Apartamento;59.18
Apartamento;23.17
Apartamento;25.0
Apartamento;19.81
Apartamento;21.74
Apartamento;50.85
Casa;23.2
Apartamento;54.29
Apartamento;45.22
Apartamento;26.79
Apartamento;63.64
Apartamento;28.75
Apartamento;12.37
Apartamento;59.03
Apartamento;57.14
Apartamento;36.0
Apartamento;15.38
Apartamento;25.0
Apartamento;20.37
Casa;15.0
Apartamento;56.52
Apartamento;19.62
Apartamento;32.94
Apartamento;61.11
Apartamento;51.43
Apartamento;37.5
Apartamento;33.33
Apartamento;71.43
Apartamento;47.37
Apartamento;24.69
Apartamento;40.43
Apartamento;24.44
Apartamento;39.47
Casa;9.71
Apartamento;17.46
Apartamento;42.94
Apartamento;40.77
Apartamento;27.14
Apartamento;40.0
Apartamento;18.9
Apartamento;38.89
Apartamento;20.0
Apartamento;37.5
Apartamento;35.0
Apartamento;42.86
Apartamento;17.5
Apartamento;11.0
Apartamento;40.0
Apartamento;27.93
Apartamento;21.67
Apartamento;35.87
Apartamento;178.57
Apartamento;50.0
Apartamento;25.53
Apartamento;15.79
Apartamento;106.43
Apartamento;18.57
Casa;24.0
Apartamento;38.33
Apartamento;25.0
Apartamento;27.78
Apartamento;48.91
Apartamento;75.0
Apartamento;55.17
Apartamento;40.0
Apartamento;44.62
Apartamento;13.33
Apartamento;20.18
Apartamento;23.0
Apartamento;50.0
Apartamento;41.67
Apartamento;44.23
Apartamento;38.57
Apartamento;44.69
Apartamento;35.19
Apartamento;38.33
Apartamento;32.43
Apartamento;24.0
Apartamento;19.15
Casa;16.0
Apartamento;45.45
Apartamento;41.92
Apartamento;31.43
Apartamento;21.15
Apartamento;29.03
Apartamento;52.94
Apartamento;29.33
Apartamento;25.0
Apartamento;12.9
Casa;13.57
Apartamento;24.38
Apartamento;55.71
Apartamento;21.05
Apartamento;18.09
Apartamento;19.78
Apartamento;25.0
Apartamento;36.59
Apartamento;40.91
Apartamento;19.12
Apartamento;13.87
Apartamento;27.5
Apartamento;84.0
Apartamento;120.0
Apartamento;14.29
Apartamento;33.33
Apartamento;50.0
Apartamento;18.4
Apartamento;18.84
Casa;12.0
Apartamento;52.0
Apartamento;128.82
Apartamento;34.78
Apartamento;22.5
Apartamento;24.19
Apartamento;32.94
Apartamento;34.0
Apartamento;34.48
Casa;23.33
Apartamento;48.61
Apartamento;55.0
Apartamento;30.33
Apartamento;30.0
Apartamento;27.5
Apartamento;42.17
Apartamento;16.67
Apartamento;42.33
Apartamento;47.62
Apartamento;12.22
Apartamento;24.31
Apartamento;47.06
Apartamento;28.12
Apartamento;40.62
Apartamento;17.31
Apartamento;43.86
Apartamento;27.5
Apartamento;23.4
Casa;28.75
Apartamento;44.44
Apartamento;40.0
Apartamento;33.86
Apartamento;18.75
Apartamento;39.26
Apartamento;31.45
Apartamento;33.93
Casa;33.33
Casa;37.5
Apartamento;20.75
Apartamento;21.43
Apartamento;44.12
Apartamento;12.0
Casa;18.75
Apartamento;33.33
Apartamento;16.28
Apartamento;52.5
Apartamento;18.75
Apartamento;19.12
Apartamento;47.14
Apartamento;30.0
Apartamento;36.25
Apartamento;12.07
Apartamento;100.0
Casa;51.47
Apartamento;81.58
Apartamento;62.86
Apartamento;30.0
Apartamento;38.96
Apartamento;34.55
Apartamento;10.48
Apartamento;45.71
Apartamento;8.92
Apartamento;10.71
Apartamento;23.08
Casa;19.0
Apartamento;37.5
Apartamento;21.67
Apartamento;20.0
Apartamento;17.5
Apartamento;33.04
Apartamento;30.53
Apartamento;24.53
Apartamento;28.26
Apartamento;27.78
Apartamento;25.0
Apartamento;15.53
Apartamento;23.08
Apartamento;60.0
Apartamento;29.41
Apartamento;18.33
Apartamento;40.0
Apartamento;30.43
Apartamento;32.14
Apartamento;41.67
Apartamento;21.25
Apartamento;16.0
Apartamento;62.5
Apartamento;38.67
Apartamento;71.43
Apartamento;37.5
Apartamento;61.9
Apartamento;60.0
Apartamento;28.57
Apartamento;28.92
Apartamento;28.89
Apartamento;21.25
Apartamento;33.33
Casa;50.0
Apartamento;90.91
Apartamento;19.23
Apartamento;20.83
Apartamento;42.67
Apartamento;51.52
Apartamento;55.56
Apartamento;30.0
Apartamento;60.98
Apartamento;32.47
Apartamento;26.96
Apartamento;71.43
Apartamento;39.58
Apartamento;12.5
Apartamento;20.0
Apartamento;17.81
Apartamento;35.71
Apartamento;39.22
Apartamento;80.0
Apartamento;33.75
Apartamento;34.38
Casa;19.44
Apartamento;58.82
Apartamento;60.87
Apartamento;30.56
Apartamento;19.3
Apartamento;16.13
Apartamento;44.68
Apartamento;23.68
Apartamento;63.77
Apartamento;20.0
Apartamento;64.29
Apartamento;55.0
Apartamento;51.43
Apartamento;30.3
Apartamento;20.72
Apartamento;35.29
Casa;44.35
Apartamento;19.23
Apartamento;46.28
Apartamento;25.0
Apartamento;47.83
Apartamento;38.04
Apartamento;18.57
Apartamento;28.57
Apartamento;33.19
Apartamento;12.94
Apartamento;9.82
Apartamento;48.0
Apartamento;25.0
Apartamento;16.52
Apartamento;15.0
Apartamento;33.68
Apartamento;38.71
Apartamento;24.54
Apartamento;28.12
Apartamento;45.45
Apartamento;51.52
Apartamento;25.0
Apartamento;27.62
Apartamento;43.33
Apartamento;39.09
Apartamento;62.5
Apartamento;70.37
Apartamento;62.16
Apartamento;41.67
Apartamento;25.0
Apartamento;46.43
Apartamento;28.0
Apartamento;28.57
Apartamento;26.67
Apartamento;83.33
Apartamento;19.42
Apartamento;28.57
Apartamento;17.74
Apartamento;76.19
Casa;16.67
Apartamento;25.71
Casa;44.25
Apartamento;21.74
Apartamento;31.67
Apartamento;26.47
Apartamento;32.22
Apartamento;24.86
Apartamento;13.54
Apartamento;27.0
Apartamento;28.57
Apartamento;56.25
Apartamento;42.86
Apartamento;23.71
Apartamento;50.0
Apartamento;35.83
Apartamento;51.43
Apartamento;26.47
Apartamento;50.63
Apartamento;66.67
Apartamento;20.0
Casa;14.93
Apartamento;16.24
Apartamento;17.95
Apartamento;16.75
Apartamento;17.59
Apartamento;20.0
Apartamento;14.81
Apartamento;40.0
Apartamento;33.64
Apartamento;48.39
Apartamento;65.0
Apartamento;28.57
Apartamento;13.7
Apartamento;45.92
Apartamento;39.13
Apartamento;25.64
Apartamento;17.39
Apartamento;9.0
Apartamento;20.75
Apartamento;56.25
Apartamento;47.5
Apartamento;29.41
Apartamento;70.83
Apartamento;50.0
Casa;15.45
Apartamento;48.0
Apartamento;72.05
Apartamento;18.18
Apartamento;50.0
Apartamento;23.46
Apartamento;39.47
Apartamento;42.67
Apartamento;25.71
Apartamento;35.29
Apartamento;36.67
Apartamento;40.48
Apartamento;47.5
Apartamento;28.0
Apartamento;35.0
Apartamento;11.25
Apartamento;34.33
Apartamento;31.82
Apartamento;29.44
Apartamento;48.0
Apartamento;31.11
Apartamento;45.83
Apartamento;25.33
Apartamento;22.5
Apartamento;30.51
Apartamento;48.33
Apartamento;21.59
Apartamento;20.0
Apartamento;89.29
Apartamento;43.9
Apartamento;35.71
Apartamento;28.99
Apartamento;15.0
Apartamento;29.13
Apartamento;28.12
Apartamento;33.33
Apartamento;25.71
Apartamento;28.57
Apartamento;23.0
Apartamento;15.09
Apartamento;27.27
Apartamento;20.67
Apartamento;48.75
Casa;12.25
Apartamento;51.43
Apartamento;20.0
Apartamento;39.68
Apartamento;36.96
Apartamento;19.57
Apartamento;19.89
Apartamento;13.33
Apartamento;34.04
Apartamento;62.5
Apartamento;28.4
Casa;55.0
Apartamento;43.85
Apartamento;36.11
Apartamento;42.11
Apartamento;49.43
Apartamento;15.71
Apartamento;20.25
Apartamento;36.67
Apartamento;45.71
Apartamento;60.0
Apartamento;42.19
Apartamento;26.36
Apartamento;29.66
Apartamento;85.71
Apartamento;9.89
Apartamento;20.79
Apartamento;45.0
Casa;33.33
Apartamento;15.49
Apartamento;47.62
Apartamento;38.0
Apartamento;44.44
Apartamento;32.14
Apartamento;24.0
Apartamento;30.0
Casa;9.13
Apartamento;22.22
Apartamento;28.95
Apartamento;31.88
Apartamento;23.81
Apartamento;47.06
Apartamento;31.0
Apartamento;25.0
Apartamento;44.44
Apartamento;16.92
Casa;18.03
Apartamento;31.67
Apartamento;62.5
Apartamento;32.26
Apartamento;28.57
Apartamento;65.0
Apartamento;50.0
Apartamento;80.0
Apartamento;19.1
Apartamento;21.54
Apartamento;18.66
Apartamento;83.33
Apartamento;40.24
Apartamento;33.33
Apartamento;24.0
Apartamento;25.45
Apartamento;33.33
Apartamento;15.2
Apartamento;32.35
Apartamento;34.55
Casa;21.67
Apartamento;40.62
Apartamento;37.5
Apartamento;22.22
Apartamento;13.81
Apartamento;25.0
Apartamento;54.29
Apartamento;45.88
Apartamento;48.61
Apartamento;16.0
Apartamento;32.53
Apartamento;60.0
Apartamento;18.33
Apartamento;26.32
Apartamento;50.65
Apartamento;18.18
Casa;13.33
Apartamento;48.39
Apartamento;50.0
Apartamento;37.5
Apartamento;38.0
Apartamento;10.0
Apartamento;14.58
Apartamento;51.85
Apartamento;34.78
Apartamento;18.97
Apartamento;43.75
Apartamento;16.67
Apartamento;50.0
Apartamento;16.36
Apartamento;75.74
Apartamento;35.83
Apartamento;41.71
Apartamento;68.42
Apartamento;25.0
Apartamento;38.24
Apartamento;30.0
Apartamento;23.33
Apartamento;14.29
Apartamento;93.75
Apartamento;57.47
Apartamento;17.65
Apartamento;14.29
Apartamento;23.7
Apartamento;59.09
Casa;30.0
Apartamento;19.35
Apartamento;34.78
Apartamento;16.81
Apartamento;111.11
Apartamento;26.32
Apartamento;45.62
Apartamento;52.5
Apartamento;28.57
Casa;29.54
Apartamento;30.0
Casa;11.38
Apartamento;45.0
Apartamento;18.75
Apartamento;30.97
Apartamento;50.0
Apartamento;43.61
Apartamento;20.83
Apartamento;40.0
Apartamento;38.69
Apartamento;24.79
Apartamento;39.99
Casa;26.47
Apartamento;25.81
Apartamento;10.95
Apartamento;44.36
Apartamento;50.0
Apartamento;18.64
Apartamento;28.76
Apartamento;71.43
Apartamento;19.64
Apartamento;8.75
Apartamento;29.76
Apartamento;25.0
Apartamento;42.86
Apartamento;40.0
Apartamento;52.33
Apartamento;10.87
Apartamento;28.0
Apartamento;27.63
Apartamento;46.88
Apartamento;23.68
Apartamento;24.29
Apartamento;63.46
Apartamento;37.5
Apartamento;28.19
Apartamento;18.84
Apartamento;28.12
Apartamento;49.17
Apartamento;18.42
Apartamento;18.57
Apartamento;25.93
Apartamento;32.99
Apartamento;20.27
Apartamento;42.42
Apartamento;35.0
Apartamento;77.78
Apartamento;36.67
Apartamento;22.0
Apartamento;38.46
Apartamento;64.94
Apartamento;16.67
Apartamento;24.0
Apartamento;197.8
Apartamento;10.94
Apartamento;32.5
Apartamento;58.16
Apartamento;54.17
Apartamento;40.0
Apartamento;33.72
Apartamento;33.71
Apartamento;43.08
Apartamento;33.33
Apartamento;32.05
Apartamento;36.76
Apartamento;22.22
Apartamento;71.11
Apartamento;45.0
Apartamento;27.27
Apartamento;24.0
Apartamento;54.95
Apartamento;12.5
Casa;14.29
Apartamento;24.55
Apartamento;25.0
Apartamento;21.67
Apartamento;33.83
Casa;25.0
Apartamento;54.69
Apartamento;88.89
Apartamento;18.52
Apartamento;21.74
Apartamento;31.11
Apartamento;14.06
Casa;41.42
Apartamento;27.42
Apartamento;45.57
Apartamento;47.5
Apartamento;18.33
Apartamento;27.4
Apartamento;27.14
Apartamento;38.89
Apartamento;26.83
Apartamento;71.43
Apartamento;47.2
Apartamento;37.88
Apartamento;42.5
Apartamento;30.42
Apartamento;49.3
Apartamento;16.88
Apartamento;35.0
Apartamento;45.0
Apartamento;52.38
Apartamento;22.22
Apartamento;109.09
Apartamento;40.0
Apartamento;66.67
Apartamento;22.22
Casa;9.02
Apartamento;18.0
Apartamento;18.75
Apartamento;22.06
Apartamento;41.3
Apartamento;24.19
Apartamento;58.62
Apartamento;30.71
Apartamento;33.04
Apartamento;24.05
Apartamento;21.25
Apartamento;21.21
Apartamento;39.19
Apartamento;20.83
Apartamento;76.92
Apartamento;43.31
Apartamento;38.67
Apartamento;14.17
Apartamento;16.52
Apartamento;62.5
Casa;20.0
Apartamento;32.31
Apartamento;15.38
Apartamento;21.01
Apartamento;26.34
Apartamento;64.29
Apartamento;40.54
Apartamento;38.46
Apartamento;25.93
Apartamento;39.0
Apartamento;32.31
Apartamento;39.47
Apartamento;37.78
Apartamento;28.38
Apartamento;39.0
Casa;12.22
Apartamento;49.48
Apartamento;30.0
Apartamento;40.0
Apartamento;30.97
Casa;24.17
Casa;5.56
Apartamento;20.0
Apartamento;50.0
Apartamento;22.22
Apartamento;32.14
Apartamento;34.38
Apartamento;27.27
Apartamento;49.55
Apartamento;27.78
Apartamento;30.42
Apartamento;45.45
Apartamento;40.38
Apartamento;34.21
Apartamento;29.33
Casa;22.06
Apartamento;23.81
Apartamento;31.58
Apartamento;18.67
Apartamento;22.41
Apartamento;17.44
Apartamento;12.4
Apartamento;29.03
Apartamento;60.61
Apartamento;22.73
Apartamento;27.12
Casa;25.0
Apartamento;14.0
Apartamento;38.75
Apartamento;16.67
Apartamento;45.71
Apartamento;18.57
Apartamento;6.32
Apartamento;55.24
Apartamento;24.59
Casa;16.22
Apartamento;18.06
Apartamento;15.0
Apartamento;30.73
Apartamento;47.06
Apartamento;64.94
Apartamento;20.65
Apartamento;24.0
Apartamento;10.0
Apartamento;50.0
Apartamento;22.78
Apartamento;26.79
Apartamento;10.83
Apartamento;34.21
Apartamento;46.15
Apartamento;29.41
Apartamento;22.92
Apartamento;21.67
Apartamento;29.41
Apartamento;21.43
Apartamento;43.21
Apartamento;41.24
Casa;21.67
Apartamento;25.33
Apartamento;38.33
Apartamento;45.83
Apartamento;23.33
Apartamento;17.86
Apartamento;29.17
Apartamento;38.46
Apartamento;83.33
Apartamento;33.33
Apartamento;36.0
Casa;23.4
Apartamento;21.67
Apartamento;13.43
Apartamento;28.0
Apartamento;21.67
Apartamento;28.82
Apartamento;17.91
Casa;43.48
Apartamento;43.75
Apartamento;33.33
Apartamento;11.9
Apartamento;42.17
Apartamento;24.29
Apartamento;45.83
Apartamento;48.33
Apartamento;87.37
Apartamento;47.06
Apartamento;21.74
Apartamento;19.89
Apartamento;72.25
Apartamento;21.19
Apartamento;26.19
Apartamento;22.0
Apartamento;23.75
Apartamento;35.48
Apartamento;40.91
Apartamento;24.0
Apartamento;34.76
Apartamento;20.0
Apartamento;20.88
Apartamento;59.32
Apartamento;39.12
Apartamento;50.0
Apartamento;26.32
Apartamento;72.0
Apartamento;63.83
Casa;50.69
Apartamento;23.88
Apartamento;21.67
Apartamento;25.88
Apartamento;28.75
Apartamento;12.5
Apartamento;50.0
Apartamento;70.62
Apartamento;36.05
Apartamento;29.41
Apartamento;14.05
Apartamento;17.24
Apartamento;54.55
Casa;5.26
Apartamento;12.33
Apartamento;15.62
Apartamento;15.0
Apartamento;54.71
Apartamento;50.0
Apartamento;14.29
Apartamento;16.88
Apartamento;115.38
Apartamento;20.0
Apartamento;25.93
Apartamento;40.0
Apartamento;23.53
Apartamento;115.38
Apartamento;38.79
Apartamento;68.75
Apartamento;10.0
Apartamento;24.62
Apartamento;40.54
Apartamento;18.67
Apartamento;30.77
Apartamento;77.27
Apartamento;15.71
Casa;14.71
Apartamento;61.54
Apartamento;31.78
Apartamento;36.84
Apartamento;28.4
Casa;15.0
Apartamento;17.68
Apartamento;64.52
Apartamento;29.76
Apartamento;30.0
Casa;5.16
Apartamento;26.67
Apartamento;33.33
Apartamento;27.5
Apartamento;34.58
Apartamento;44.12
Apartamento;38.46
Apartamento;11.0
Apartamento;36.67
Apartamento;33.33
Apartamento;17.27
Apartamento;66.67
Apartamento;29.63
Apartamento;23.08
Apartamento;100.0
Apartamento;24.19
Apartamento;46.43
Apartamento;24.0
Apartamento;36.0
Apartamento;35.43
Casa;16.67
Apartamento;50.5
Apartamento;27.78
Casa;30.56
Casa;62.5
Apartamento;16.18
Apartamento;40.91
Apartamento;17.89
Apartamento;38.0
Apartamento;18.82
Casa;7.74
Apartamento;21.05
Apartamento;57.14
Apartamento;114.44
Apartamento;73.33
Apartamento;29.07
Apartamento;26.43
Apartamento;20.91
Apartamento;54.55
Apartamento;54.29
Apartamento;24.05
Apartamento;60.98
Apartamento;12.5
Apartamento;32.17
Apartamento;54.29
Apartamento;34.04
Apartamento;14.66
Apartamento;29.33
Apartamento;20.0
Apartamento;29.41
Apartamento;46.46
Apartamento;15.62
Apartamento;41.43
Apartamento;38.82
Apartamento;34.4
Apartamento;22.54
Apartamento;20.83
Apartamento;48.33
Apartamento;21.18
Apartamento;28.65
Apartamento;80.0
Apartamento;15.38
Apartamento;27.27
Apartamento;50.5
Apartamento;28.18
Apartamento;32.76
Apartamento;58.82
Apartamento;27.11
Apartamento;21.43
Apartamento;47.62
Apartamento;44.0
Apartamento;34.0
Apartamento;41.67
Apartamento;83.27
Apartamento;31.08
Apartamento;37.0
Apartamento;16.1
Apartamento;21.9
Apartamento;83.33
Apartamento;46.05
Apartamento;31.37
Apartamento;31.82
Apartamento;36.11
Apartamento;24.17
Apartamento;46.88
Apartamento;61.73
Apartamento;24.51
Apartamento;25.0
Apartamento;33.73
Apartamento;27.93
Apartamento;40.0
Apartamento;40.0
Apartamento;68.0
Apartamento;50.0
Apartamento;42.86
Apartamento;42.86
Apartamento;23.85
Apartamento;50.0
Apartamento;53.12
Apartamento;57.14
Apartamento;36.59
Apartamento;54.17
Apartamento;40.91
Apartamento;50.0
Apartamento;29.17
Apartamento;30.41
Apartamento;34.29
Apartamento;28.41
Apartamento;59.26
Apartamento;12.86
Apartamento;12.36
Apartamento;71.43
Apartamento;18.18
Apartamento;56.54
Apartamento;27.27
Apartamento;36.0
Apartamento;24.62
Apartamento;21.18
Apartamento;52.86
Casa;21.05
Apartamento;27.78
Apartamento;25.0
Apartamento;33.33
Apartamento;10.81
Apartamento;39.76
Casa;25.77
Apartamento;26.43
Apartamento;30.42
Casa;22.86
Apartamento;30.0
Apartamento;33.33
Apartamento;36.36
Apartamento;56.5
Apartamento;14.29
Apartamento;25.21
Apartamento;24.09
Apartamento;30.67
Apartamento;31.25
Apartamento;59.83
Apartamento;56.52
Apartamento;22.5
Apartamento;20.0
Apartamento;43.64
Apartamento;26.67
Apartamento;42.94
Apartamento;36.21
Apartamento;20.0
Casa;20.0
Apartamento;33.75
Apartamento;39.38
Apartamento;42.86
Apartamento;17.6
Apartamento;23.08
Apartamento;19.59
Apartamento;16.67
Apartamento;23.16
Apartamento;56.0
Apartamento;20.0
Apartamento;12.27
Apartamento;35.53
Apartamento;68.75
Apartamento;17.92
Apartamento;19.44
Apartamento;7.43
Apartamento;13.04
Apartamento;13.37
Apartamento;70.0
Apartamento;37.78
Apartamento;53.57
Apartamento;30.0
Apartamento;46.67
Apartamento;36.67
Apartamento;38.17
Apartamento;30.0
Apartamento;18.46
Apartamento;23.08
Apartamento;46.43
Apartamento;15.0
Apartamento;108.0
Apartamento;25.0
Apartamento;32.5
Apartamento;33.33
Apartamento;39.86
Apartamento;30.61
Apartamento;40.0
Apartamento;30.0
Apartamento;59.38
Apartamento;20.0
Apartamento;29.58
Apartamento;25.0
Apartamento;16.67
Apartamento;25.0
Apartamento;42.86
Apartamento;12.5
Apartamento;25.0
Apartamento;59.21
Apartamento;53.66
Apartamento;15.91
Apartamento;86.96
Apartamento;42.86
Apartamento;32.71
Apartamento;15.0
Apartamento;18.67
Apartamento;30.0
Apartamento;34.77
Apartamento;17.17
Apartamento;25.94
Apartamento;17.02
Apartamento;14.0
Apartamento;27.13
Apartamento;25.0
Apartamento;47.47
Apartamento;20.0
Apartamento;38.46
Apartamento;35.44
Apartamento;76.47
Apartamento;28.0
Apartamento;18.4
Apartamento;38.61
Apartamento;23.0
Apartamento;141.18
Apartamento;29.33
Apartamento;40.74
Apartamento;150.0
Apartamento;28.57
Apartamento;56.67
Apartamento;16.88
Casa;14.0
Apartamento;28.41
Apartamento;42.19
Apartamento;57.92
Apartamento;112.5
Apartamento;28.57
Apartamento;30.3
Apartamento;41.67
Apartamento;55.56
Apartamento;32.22
Apartamento;27.42
Apartamento;60.0
Apartamento;47.73
Apartamento;60.0
Apartamento;23.86
Apartamento;16.25
Casa;12.31
Casa;18.89
Casa;11.32
Apartamento;19.61
Apartamento;27.78
Apartamento;43.08
Apartamento;28.95
Apartamento;18.37
Apartamento;32.94
Apartamento;15.0
Casa;29.27
Apartamento;54.17
Apartamento;38.46
Apartamento;18.57
Apartamento;30.0
Apartamento;40.91
Apartamento;19.48
Apartamento;72.0
Apartamento;22.92
Apartamento;30.99
Apartamento;20.71
Apartamento;24.59
Apartamento;34.67
Apartamento;46.45
Apartamento;12.5
Apartamento;37.7
Apartamento;51.02
Apartamento;18.79
Apartamento;35.71
Apartamento;54.35
Apartamento;76.92
Apartamento;30.7
Apartamento;20.0
Apartamento;73.33
Apartamento;68.75
Apartamento;40.0
Apartamento;20.0
Apartamento;80.56
Apartamento;26.23
Apartamento;25.0
Apartamento;76.47
Apartamento;48.75
Apartamento;27.69
Apartamento;24.44
Apartamento;20.0
Apartamento;31.58
Apartamento;25.2
Apartamento;62.5
Apartamento;45.0
Apartamento;20.83
Casa;21.25
Apartamento;67.92
Apartamento;18.67
Casa;13.16
Casa;9.26
Apartamento;50.0
Apartamento;31.88
Apartamento;27.27
Apartamento;17.33
Apartamento;22.06
Apartamento;26.92
Apartamento;46.67
Apartamento;44.74
Apartamento;22.5
Casa;18.27
Apartamento;24.29
Apartamento;40.74
Apartamento;26.67
Apartamento;25.0
Apartamento;20.62
Apartamento;13.22
Apartamento;26.15
Apartamento;25.33
Apartamento;30.77
Apartamento;32.86
Apartamento;26.09
Apartamento;16.47
Apartamento;17.24
Apartamento;24.71
Apartamento;34.72
Apartamento;33.33
Apartamento;25.0
Apartamento;37.5
Apartamento;16.67
Apartamento;28.71
Apartamento;23.08
Apartamento;23.26
Apartamento;11.25
Apartamento;13.54
Apartamento;60.0
Apartamento;40.0
Apartamento;65.52
Apartamento;23.48
Apartamento;26.09
Casa;30.0
